906	1105	617	1030	282	210	587	702	823	1127	1181	281	796	35	64	599	91	480	84	535	46	371	1422	58	124	56	827	380	831	680	1616	1249	186	542	769	770	29	99	192	6	818	111	173	487	44	1367	1468	1526	596	908	1313	
907	1311	770	92	99	117	1179	1678	1581	16	432	735	217	1680	1571	168	1590	2107	1219	794	1028	1496	511	47	537	63	124	694	1862	1313	1303	2188	8	751	48	1182	1191	848	742	1466	1668	1760	1127	1375	1536	773	1822	667	1999	196	1534	
908	291	383	1240	111	2083	1375	818	1056	617	1078	316	168	58	1503	1091	1577	158	46	424	1668	999	253	596	1559	112	501	1678	1073	422	1500	850	35	1191	189	22	702	1182	843	847	193	686	1655	537	1411	1243	419	1302	1952	92	822	
909	1279	58	291	1081	778	192	422	1103	1422	28	408	850	1454	2290	1462	1105	1852	1942	620	637	877	261	1700	1468	2238	700	1979	91	513	1500	1286	1490	615	1311	1642	848	794	876	480	1679	1856	1370	278	348	1474	770	1427	1127	763	2265	
910	770	92	1001	713	173	21	1056	99	265	1157	112	125	707	785	442	120	278	11	720	907	84	476	1356	76	382	1375	158	1500	685	901	54	348	96	517	894	845	527	1182	450	1018	95	282	487	35	463	680	411	188	1302	1427	
911	35	1356	125	844	198	111	1033	1468	566	1105	596	1078	735	1028	683	1285	908	1249	822	847	1630	1181	1678	130	1233	885	84	1190	1357	1396	296	1328	1378	63	258	527	119	500	1805	512	535	487	658	1375	1099	1085	900	49	964	587	
912	862	335	1150	1058	1428	1325	210	763	281	1707	700	72	232	99	1167	1138	1503	369	1030	569	1002	751	793	1652	1577	1105	419	1722	1834	1609	1942	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	
913	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
914	512	400	785	1088	876	118	517	125	1345	253	450	491	1356	117	879	1292	554	258	116	1115	696	219	856	281	1855	885	422	175	1280	349	2029	2924	1099	2870	3183	2095	92	1160	76	294	1002	1071	704	2706	465	776	141	1243	408	964	
915	1035	301	636	1045	65	627	197	685	1198	260	752	1058	282	1243	125	1389	1112	1367	419	728	291	1016	781	91	115	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	130	1984	2199	713	2134	
916	1422	770	1243	92	291	876	1577	192	666	700	566	1114	596	587	789	1427	1280	1356	1088	258	1146	84	196	1150	76	316	1190	408	1005	1639	1302	359	1896	1886	455	661	53	21	96	1474	727	1028	1755	715	1056	617	1583	2095	104	1573	
917	1088	1903	850	291	1680	1474	1279	1503	1696	2518	1243	2582	16	1500	2383	123	1862	1210	480	64	1099	1240	210	2282	1078	609	680	2381	1468	2641	120	2486	49	2738	1700	1375	2833	1298	424	610	831	1466	1374	1531	2744	52	1858	751	1033	1583	
918	831	850	1464	1903	1514	742	1977	876	666	63	206	404	1454	609	198	100	794	1468	505	2387	1422	419	1105	515	909	1663	217	234	1466	385	1225	1856	1942	2486	1311	174	296	513	789	346	478	309	1043	131	720	91	1220	596	55	1443	
919	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
920	117	419	527	123	35	843	1115	770	1344	321	704	56	857	477	348	1625	234	1481	1030	306	917	168	683	539	518	3488	1143	1255	106	879	1100	272	1678	684	599	500	1797	202	2752	667	217	1280	383	131	156	2083	776	908	294	612	
921	894	463	1465	601	510	643	1157	996	987	845	1025	506	1356	84	1028	827	1344	1082	130	1044	843	971	998	103	1122	623	882	112	856	76	21	1547	1427	2924	158	2083	1871	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	
923	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
925	1429	1143	1078	198	778	2031	195	186	1784	1427	2924	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	
926	141	1056	112	1002	715	158	770	720	28	450	1081	291	369	2083	813	776	510	500	1282	554	480	727	914	827	512	400	449	294	1791	599	1039	278	1157	198	116	1534	265	785	1547	125	1855	542	617	857	1115	1852	683	641	1190	1427	
927	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
928	278	501	2087	1761	111	2069	1039	1658	1091	432	1663	1367	1268	1655	1345	667	22	587	196	704	857	742	1422	789	638	1571	1856	410	871	63	1582	408	450	259	130	1095	1870	204	1077	1130	2058	385	174	206	876	87	232	371	3042	3048	
930	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
931	1240	1422	1081	2143	1356	1367	54	3036	291	383	917	2783	1344	1696	1903	2282	1503	1078	876	380	885	258	1056	3183	349	1678	274	116	512	2518	720	1871	2381	2924	785	1929	1427	76	2437	750	1786	1852	2172	1137	1271	2270	289	294	724	2383	
932	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
933	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
934	35	1345	609	527	1356	1655	979	2813	1427	2871	2663	3267	253	1931	2924	2387	1367	1852	708	1151	1255	2752	740	1958	1760	282	1422	510	1716	1344	844	1711	455	465	2230	966	2289	2518	2159	21	704	1258	2083	44	587	1952	111	2082	1500	1977	
935	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
936	818	35	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	724	2383	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
937	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
938	1226	209	1272	1428	1253	776	1096	100	1388	501	1365	847	304	1243	833	84	1680	858	1233	1571	871	627	1658	1870	204	232	770	17	225	1138	620	206	1297	1298	1700	1287	1150	1367	349	1316	111	773	742	1345	1503	278	789	72	824	1474	
939	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
940	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
941	278	2929	2069	116	100	2432	1500	1761	2321	2844	226	1091	1422	1711	515	1977	1700	1503	587	1151	1655	850	2554	844	1454	1427	856	2159	2083	2032	422	1344	253	174	2486	473	2498	404	617	599	299	55	63	2199	1630	1081	2024	1556	2920	209	
943	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
944	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
946	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
947	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
948	511	681	1150	1639	1537	1289	1181	1496	1454	1119	1499	1436	1560	1536	368	1287	1663	708	1538	1191	422	1571	419	1105	876	1490	847	667	1655	1056	1515	1583	168	92	1577	1182	1240	1495	1375	582	1581	908	253	770	1642	1595	1678	700	1707	173	
949	1454	1852	112	2381	609	2387	1481	1977	1105	785	2834	422	823	1099	383	143	847	3244	2644	162	536	1385	1896	2966	3277	1314	291	527	2525	2501	3521	1500	685	198	2624	1435	1298	61	659	274	3	1190	35	296	895	2582	2383	1056	1468	751	
950	1359	84	1427	198	1534	210	282	64	419	35	1182	168	850	1130	1266	233	1056	1481	163	1249	299	572	17	313	1280	876	667	1559	44	587	2924	1871	2437	750	1786	2172	1137	1271	2270	289	294	724	2383	1984	2199	713	2134	1439	2381	1762	
952	2134	1266	193	1696	104	1268	986	1030	515	1280	537	1480	2032	1856	56	225	410	63	685	49	313	856	713	196	1544	3318	1205	3183	3044	1438	1903	408	96	1472	2012	219	838	1426	2120	762	1124	1282	1375	1071	1928	1458	450	1746	2594	2547	
953	400	1056	848	1490	186	2032	2083	2095	615	1999	1658	2876	193	8	2924	117	2501	1078	3044	1559	1091	1280	2231	1151	2160	1856	3582	1977	95	455	1454	1760	2270	1663	1500	831	35	3318	2302	2107	1639	111	173	2143	1571	2215	1467	2553	1791	1308	
954	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
955	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
956	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
957	685	818	125	785	1571	661	1243	587	463	609	1139	1490	1287	1271	603	1356	1280	776	1438	1500	1078	599	1464	1099	1279	196	272	1091	1056	1427	2924	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	2270	289	294	724	2383	130	1984	2199	
958	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
959	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
960	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
961	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
962	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
963	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
964	1345	400	281	1143	158	661	349	876	21	2582	685	2069	827	2783	294	112	111	2302	450	116	463	501	770	1151	1820	1367	1677	411	2289	1091	1668	1571	125	818	587	410	885	1658	873	304	1099	55	35	2238	1559	2876	2199	1422	1071	3039	
965	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
966	510	380	112	1344	125	1078	1760	282	265	1678	35	1345	383	527	770	1115	2289	2518	2230	2159	465	21	44	587	1952	844	2082	1716	843	1056	1454	1202	882	1958	641	442	1411	2302	2745	823	740	2327	1151	708	1852	1595	2387	2582	1931	3036	
967	1427	2924	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	1146	
968	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
970	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
971	1028	1044	506	894	463	510	921	996	827	987	845	1025	84	500	1427	2924	158	2083	1871	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	3560	354	
972	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
973	1088	1265	1977	186	72	610	1474	788	905	850	1500	209	1466	651	304	113	1220	1142	1279	1102	569	3	435	775	60	1233	823	404	84	1298	917	210	1210	694	23	505	1531	123	706	1447	225	555	1190	831	99	2095	309	1199	609	348	
974	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
975	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
976	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
977	1115	442	432	84	882	111	380	844	1313	822	463	281	566	291	894	47	465	422	1078	274	162	770	482	643	1273	1491	282	1460	587	1427	21	95	1322	1344	510	1150	1356	895	198	680	3	125	685	91	382	1181	173	522	1002	1302	
978	1487	609	16	1745	1088	847	1190	112	1233	850	422	1718	1780	785	1696	209	537	1099	566	1500	274	1866	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	130	1984	2199	713	2134	1439	2381	1762	
979	587	1977	253	785	1711	609	35	1678	274	1852	99	111	770	380	1427	112	58	1367	1503	3034	685	844	1559	354	2933	2029	2289	2924	116	617	2083	1411	2582	2663	680	1604	2752	2032	2948	1039	1655	310	1078	1280	1571	92	1243	1345	1443	1056	
980	1429	383	894	501	1091	823	282	482	419	1181	35	1454	1078	1722	843	450	1655	1696	1491	1190	885	751	785	1503	1663	2383	2332	882	1240	643	1056	1595	296	380	55	844	1143	1468	2044	1845	567	111	3039	112	620	685	271	3044	2870	1577	
981	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
982	1313	848	189	1961	383	455	569	87	700	1466	722	1287	1312	216	210	623	850	18	272	1210	1490	555	289	778	1298	885	419	482	901	1496	894	1199	317	118	615	596	1427	1181	2576	757	773	304	287	1849	1564	1447	793	150	1105	1103	
984	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
985	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
986	515	1761	1249	785	1056	685	1344	2032	1078	335	116	1515	360	143	188	400	1091	8	1581	291	411	96	1151	708	44	274	683	76	1663	667	1375	879	158	35	1696	1240	2582	1367	2069	1655	517	156	1170	419	751	1679	1099	1280	1046	450	
987	845	827	527	1025	274	996	776	84	1085	566	921	510	515	463	894	99	1344	1002	130	76	506	1028	92	1282	818	123	726	623	882	856	587	21	971	476	920	2924	2083	1871	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	
988	1337	1033	1233	603	223	788	773	1114	1428	84	1026	1391	210	722	870	440	192	1680	1081	763	1127	1348	596	487	300	1311	331	1325	1368	819	847	1079	1441	1225	1113	700	282	846	1595	1570	65	1298	1217	1139	1778	1112	348	1043	1700	1103	
989	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
990	21	380	383	683	1114	112	1078	1202	843	35	844	510	1427	1446	1280	713	567	158	685	463	125	130	2924	617	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	1984	2199	2134	1439	2381	1762	1655	2058	1707	666	
991	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
993	463	76	111	91	411	99	879	21	287	895	515	599	547	578	999	517	537	280	506	281	54	856	538	92	442	1356	564	188	95	590	680	1364	251	660	665	1175	123	341	1073	510	1104	894	857	465	360	1085	219	11	662	1195	
994	76	827	306	843	1146	1292	450	84	856	210	700	916	2948	566	586	380	517	1335	3034	162	99	291	1491	1114	554	92	1579	1028	876	1463	21	274	1364	422	1122	617	750	1356	1179	696	1100	158	857	188	702	173	476	1367	278	879	
995	463	785	219	1313	770	92	500	450	1356	876	96	1287	1056	1345	1181	188	125	294	1188	685	158	281	895	643	76	1146	661	173	21	482	587	1132	627	901	129	11	1321	198	796	253	97	1378	542	258	1073	1302	879	491	1462	83	
996	76	84	894	827	987	1073	845	1025	825	291	700	515	921	510	763	818	463	661	1002	751	506	683	130	1028	512	380	658	465	1302	1491	876	186	382	623	599	1181	844	419	720	882	843	856	971	21	111	582	106	282	278	1427	
997	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
998	894	511	617	293	463	1282	769	578	751	763	91	667	907	1044	217	99	47	773	95	1082	1028	1018	1547	1257	895	432	92	1344	885	216	827	450	812	348	661	601	921	1160	124	1465	842	106	278	879	173	60	599	119	643	1005	
999	685	1345	1367	58	304	44	21	785	658	411	702	831	587	827	2554	542	2724	1871	278	2069	482	156	1073	1091	123	2869	680	2929	908	1999	1427	55	2876	22	422	46	1302	1375	857	1942	281	419	704	1001	1078	843	382	473	2432	49	
1000	1344	274	1310	1854	422	125	258	91	143	259	232	432	1603	1422	708	1852	770	1952	1255	1056	1999	316	1367	1258	1078	1571	1760	789	1443	162	1243	1464	1302	28	111	1429	1454	527	785	587	44	685	1345	21	1577	1870	1273	617	1462	291	
1001	1577	1655	274	1313	291	76	1375	1903	92	515	843	465	28	1678	827	382	850	512	1302	517	198	844	1852	1345	856	1367	999	2582	1858	1559	54	1240	11	785	685	308	1028	2083	1722	97	2069	1556	1378	2032	1344	3044	1389	1604	1130	1422	
1002	1760	419	512	380	1030	422	123	1977	198	258	1466	715	844	1577	1105	2381	1157	1722	831	1190	382	1952	1746	2844	683	206	1345	304	785	1265	500	825	1761	694	850	700	720	1370	2475	99	1655	763	455	188	2501	1866	143	1249	708	76	
1003	480	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	
1004	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
1005	196	916	198	542	1280	382	360	99	587	596	666	400	111	158	1181	1114	1604	432	626	687	1001	281	130	494	455	1078	1014	700	1059	1033	1046	3	138	345	383	610	778	72	422	1006	848	380	576	209	11	722	186	831	465	21	
1006	91	206	742	1668	400	487	1313	216	596	517	455	226	1795	225	61	278	633	694	143	720	383	410	1143	666	612	281	49	763	857	818	189	1136	537	1282	900	708	1030	1977	99	722	1167	1033	46	871	846	2182	209	2694	22	1287	
1007	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
1009	106	416	278	827	1136	638	871	1297	1571	1150	612	780	1033	354	463	348	728	964	661	65	685	192	1181	173	1043	1143	1103	907	1127	1820	380	1077	1316	894	900	349	2265	2813	1184	56	335	1595	1095	1677	1570	610	399	2199	2238	1452	
1010	202	506	411	111	22	1761	123	707	1677	400	1170	380	121	1544	908	274	35	844	683	303	1855	1120	304	1357	1001	209	895	1195	1678	704	986	442	112	1367	1503	1056	1858	1244	1378	1175	1743	1088	1236	1559	501	1091	796	8	130	617	
1011	422	1500	22	617	2095	550	64	123	1738	1977	346	715	419	1474	91	272	1871	1722	189	455	99	2083	824	1091	1280	72	515	789	278	1503	742	1088	1655	253	111	193	1287	1700	1941	857	2159	615	850	206	1030	1427	2032	1210	620	1138	
1013	53	35	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	
1014	99	1103	487	281	1006	216	37	1139	47	124	196	408	1059	118	46	53	1280	603	1136	65	400	574	22	354	1005	278	1491	610	1298	1033	383	206	780	1300	846	1046	56	606	763	1182	848	8	1043	700	17	1571	225	537	220	87	
1015	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
1016	419	615	35	1091	282	125	1429	1503	686	1058	685	894	793	380	1190	1655	850	58	1286	2095	1105	857	1977	1577	46	1056	354	908	1834	189	1700	542	1287	11	823	1447	1103	309	1722	843	778	296	124	116	730	1128	1462	1500	49	659	
1017	2637	2669	1344	1429	680	1760	661	885	617	1604	2288	567	770	111	380	1711	1422	1411	291	344	1655	422	1503	95	2582	823	1056	685	785	1678	400	1820	1603	258	1952	704	1639	527	1491	282	2557	1577	91	2539	844	2029	720	1345	278	198	
1018	2582	92	123	515	527	1001	116	125	189	1375	1091	1977	1195	253	1243	1711	2948	209	1604	1554	28	1500	1577	3199	3044	1028	684	76	2083	1313	827	293	894	1170	220	812	258	450	850	785	265	1556	1678	480	796	761	2126	1130	917	1871	
1019	501	818	1761	1895	685	1658	1045	100	587	785	1544	1303	1308	986	1707	528	17	162	770	789	1273	1443	1367	1600	1677	531	876	1468	1345	1595	206	1422	335	53	1708	104	1487	1663	1378	879	2215	557	1195	349	1268	1560	1143	1137	1928	192	
1020	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
1021	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
1022	1279	1088	917	143	291	404	1190	198	3	1099	609	823	1466	61	48	1282	472	168	120	1265	1468	2104	1979	253	1210	850	531	1866	1500	124	1696	1977	100	1487	383	1105	225	2024	209	831	1718	422	65	2383	2644	1287	2271	1127	482	2160	
1023	1427	2924	617	158	2083	1871	76	2437	750	1786	258	1852	2172	1137	1271	2270	289	294	724	2383	35	130	1984	2199	713	2134	1439	2381	1762	1655	2058	1707	666	2641	2692	2554	1173	770	3560	354	1130	2255	680	1209	1930	2759	3042	400	136	2731	
